tag,count
BAS (Browser Automation Studio),1
нацеленность на решение задач,1
Любовь к своему делу,1
Способность к самообучения,1
Личная мотивация,1
трудолюбие,1
Telegram Api,1
Сетевые технологии,1
Анализ временных рядов,1
Visual Basic Applications,1
Оперативность,1
Знание основ UNIX-систем,1
ETL,1
erWin,1
ArchiMate,1
Решительный,1
Открыт для новых знаний,1
Уверенный,1
Надежный,1
pyTelegrambotAPI,1
знание Excel,1
База данных: Oracle,1
qlik sense,1
Бюджетирование,1
БДР БДДС,1
Lazarus,1
mathplot,1
Data Scraping,1
bs4,1
Фондовые рынки,1
Инвестиции,1
Заключение договоров,1
Фундаментальный анализ,1
Технический анализ,1
WinForms,1
JS/React,1
VMware,1
XAML,1
Django Rest API,1
Scikit learn,1
Sciki,1
data science,1
Аналитика,1
HTML/CSS/JS,1
Relational Database,1
Version Control System,1
basic math analysis,1
MQTT,1
Restful API,1
Wagtail,1
Digital Marketing,1
Яндекс.Метрика,1
Digital Planning,1
Adobe Omniture,1
CPA,1
Market Research,1
теория вероятности,1
Mathematical Analysis,1
Dashboard,1
Quick,1
Tableu,1
Планирование,1
Teamleading,1
BeautifulSoup4,1
Переустановка windows,1
Установка windows 10,1
Разблокировка телефона,1
Умение писать мини программы для компа,1
Проф пользователь ПК,1
Активация Windows,1
Желание познавать новое,1
OOD,1
